Date,Amount,Rate,Percent
1953-03-24,26.17,0.0,1
1953-03-25,26.1,0.0,-1
1953-03-26,25.95,0.0,-1
1953-03-27,25.99,0.0,1
1953-03-30,25.61,0.0,-1
1953-03-31,25.29,0.0,-1
1953-04-01,25.25,0.0,-1
1953-04-02,25.23,0.0,-1
1953-04-06,24.61,0.0,-1
1953-04-07,24.71,0.0,1
1953-04-08,24.93,0.0,1
1953-04-09,24.88,0.0,-1
1953-04-10,24.82,0.0,-1
1953-04-13,24.77,0.0,-1
1953-04-14,24.86,0.0,1
1953-04-15,24.96,0.0,1
1953-04-16,24.91,0.0,-1
1953-04-17,24.62,0.0,-1
1953-04-20,24.73,0.0,1
1953-04-21,24.67,0.0,-1
1953-04-22,24.46,0.0,-1
1953-04-23,24.19,0.0,-1
1953-04-24,24.2,0.0,1
1953-04-27,24.34,0.0,1
1953-04-28,24.52,0.0,1
1953-04-29,24.68,0.0,1
1953-04-30,24.62,0.0,-1
1953-05-01,24.73,0.0,1
1953-05-04,25,0.0,1
1953-05-05,25.03,0.0,1
1953-05-06,25,0.0,-1
1953-05-07,24.9,0.0,-1
1953-05-08,24.9,0.0,0
1953-05-11,24.91,0.0,1
1953-05-12,24.74,0.0,-1
1953-05-13,24.71,0.0,-1
1953-05-14,24.85,0.0,1
1953-05-15,24.84,0.0,-1
1953-05-18,24.75,0.0,-1
1953-05-19,24.7,0.0,-1
1953-05-20,24.93,0.0,1
1953-05-21,25.06,0.0,1
1953-05-22,25.03,0.0,-1
1953-05-25,24.99,0.0,-1
1953-05-26,24.87,0.0,-1
1953-05-27,24.64,0.0,-1
1953-05-28,24.46,0.0,-1
1953-05-29,24.54,0.0,1
1953-06-01,24.15,0.0,-1
1953-06-02,24.22,0.0,1
1953-06-03,24.18,0.0,-1
1953-06-04,24.03,0.0,-1
1953-06-05,24.09,0.0,1
1953-06-08,24.01,0.0,-1
1953-06-09,23.6,0.0,-1
1953-06-10,23.54,0.0,-1
1953-06-11,23.75,0.0,1
1953-06-12,23.82,0.0,1
1953-06-15,23.62,0.0,-1
1953-06-16,23.55,0.0,-1
1953-06-17,23.85,0.0,1
1953-06-18,23.84,0.0,-1
1953-06-19,23.84,0.0,0
1953-06-22,23.96,0.0,1
1953-06-23,24.12,0.0,1
1953-06-24,24.09,0.0,-1
1953-06-25,24.19,0.0,1
1953-06-26,24.21,0.0,1
1953-06-29,24.14,0.0,-1
1953-06-30,24.14,0.0,0
1953-07-01,24.24,0.0,1
1953-07-02,24.31,0.0,1
1953-07-03,24.36,0.0,1
1953-07-06,24.38,0.0,1
1953-07-07,24.51,0.0,1
1953-07-08,24.5,0.0,-1
1953-07-09,24.43,0.0,-1
1953-07-10,24.41,0.0,-1
1953-07-13,24.17,0.0,-1
1953-07-14,24.08,0.0,-1
1953-07-15,24.15,0.0,1
1953-07-16,24.18,0.0,1
1953-07-17,24.35,0.0,1
1953-07-20,24.22,0.0,-1
1953-07-21,24.16,0.0,-1
1953-07-22,24.19,0.0,1
1953-07-23,24.23,0.0,1
1953-07-24,24.23,0.0,0
1953-07-27,24.07,0.0,-1
1953-07-28,24.11,0.0,1
1953-07-29,24.26,0.0,1
1953-07-30,24.49,0.0,1
1953-07-31,24.75,0.0,1
1953-08-03,24.84,0.0,1
1953-08-04,24.78,0.0,-1
1953-08-05,24.68,0.0,-1
1953-08-06,24.8,0.0,1
1953-08-07,24.78,0.0,-1
1953-08-10,24.75,0.0,-1
1953-08-11,24.72,0.0,-1
1953-08-12,24.78,0.0,1
1953-08-13,24.73,0.0,-1
1953-08-14,24.62,0.0,-1
1953-08-17,24.56,0.0,-1
1953-08-18,24.46,0.0,-1
1953-08-19,24.31,0.0,-1
1953-08-20,24.29,0.0,-1
1953-08-21,24.35,0.0,1
1953-08-24,24.09,0.0,-1
1953-08-25,23.93,0.0,-1
1953-08-26,23.86,0.0,-1
1953-08-27,23.79,0.0,-1
1953-08-28,23.74,0.0,-1
1953-08-31,23.32,0.0,-1
1953-09-01,23.42,0.0,1
1953-09-02,23.56,0.0,1
1953-09-03,23.51,0.0,-1
1953-09-04,23.57,0.0,1
1953-09-08,23.61,0.0,1
1953-09-09,23.65,0.0,1
1953-09-10,23.41,0.0,-1
1953-09-11,23.14,0.0,-1
1953-09-14,22.71,0.0,-1
1953-09-15,22.9,0.0,1
1953-09-16,23.01,0.0,1
1953-09-17,23.07,0.0,1
1953-09-18,22.95,0.0,-1
1953-09-21,22.88,0.0,-1
1953-09-22,23.2,0.0,1
1953-09-23,23.23,0.0,1
1953-09-24,23.24,0.0,1
1953-09-25,23.3,0.0,1
1953-09-28,23.45,0.0,1
1953-09-29,23.49,0.0,1
1953-09-30,23.35,0.0,-1
1953-10-01,23.49,0.0,1
1953-10-02,23.59,0.0,1
1953-10-05,23.48,0.0,-1
1953-10-06,23.39,0.0,-1
1953-10-07,23.58,0.0,1
1953-10-08,23.62,0.0,1
1953-10-09,23.66,0.0,1
1953-10-13,23.57,0.0,-1
1953-10-14,23.68,0.0,1
1953-10-15,23.95,0.0,1
1953-10-16,24.14,0.0,1
1953-10-19,24.16,0.0,1
1953-10-20,24.17,0.0,1
1953-10-21,24.19,0.0,1
1953-10-22,24.3,0.0,1
1953-10-23,24.35,0.0,1
1953-10-26,24.31,0.0,-1
1953-10-27,24.26,0.0,-1
1953-10-28,24.29,0.0,1
1953-10-29,24.58,0.0,1
1953-10-30,24.54,0.0,-1
1953-11-02,24.66,0.0,1
1953-11-04,24.51,0.0,-1
1953-11-05,24.64,0.0,1
1953-11-06,24.61,0.0,-1
1953-11-09,24.66,0.0,1
1953-11-10,24.37,0.0,-1
1953-11-12,24.46,0.0,1
1953-11-13,24.54,0.0,1
1953-11-16,24.38,0.0,-1
1953-11-17,24.25,0.0,-1
1953-11-18,24.29,0.0,1
1953-11-19,24.4,0.0,1
1953-11-20,24.44,0.0,1
1953-11-23,24.36,0.0,-1
1953-11-24,24.5,0.0,1
1953-11-25,24.52,0.0,1
1953-11-27,24.66,0.0,1
1953-11-30,24.76,0.0,1
1953-12-01,24.78,0.0,1
1953-12-02,24.95,0.0,1
1953-12-03,24.97,0.0,1
1953-12-04,24.98,0.0,1
1953-12-07,24.95,0.0,-1
1953-12-08,24.87,0.0,-1
1953-12-09,24.84,0.0,-1
1953-12-10,24.78,0.0,-1
1953-12-11,24.76,0.0,-1
1953-12-14,24.69,0.0,-1
1953-12-15,24.71,0.0,1
1953-12-16,24.96,0.0,1
1953-12-17,24.94,0.0,-1
1953-12-18,24.99,0.0,1
1953-12-21,24.95,0.0,-1
1953-12-22,24.76,0.0,-1
1953-12-23,24.69,0.0,-1
1953-12-24,24.8,0.0,1
1953-12-28,24.71,0.0,-1
1953-12-29,24.55,0.0,-1
1953-12-30,24.76,0.0,1
1953-12-31,24.81,0.0,1
1954-01-04,24.95,0.0,1
1954-01-05,25.1,0.0,1
1954-01-06,25.14,0.0,1
1954-01-07,25.06,0.0,-1
1954-01-08,24.93,0.0,-1
1954-01-11,24.8,0.0,-1
1954-01-12,24.93,0.0,1
1954-01-13,25.07,0.0,1
1954-01-14,25.19,0.0,1
1954-01-15,25.43,0.0,1
1954-01-18,25.43,0.0,0
1954-01-19,25.68,0.0,1
1954-01-20,25.75,0.0,1
1954-01-21,25.79,0.0,1
1954-01-22,25.85,0.0,1
1954-01-25,25.93,0.0,1
1954-01-26,26.09,0.0,1
1954-01-27,26.01,0.0,-1
1954-01-28,26.02,0.0,1
1954-01-29,26.08,0.0,1
1954-02-01,25.99,0.0,-1
1954-02-02,25.92,0.0,-1
1954-02-03,26.01,0.0,1
1954-02-04,26.2,0.0,1
1954-02-05,26.3,0.0,1
1954-02-08,26.23,0.0,-1
1954-02-09,26.17,0.0,-1
1954-02-10,26.14,0.0,-1
1954-02-11,26.06,0.0,-1
1954-02-12,26.12,0.0,1
1954-02-15,26.04,0.0,-1
1954-02-16,25.81,0.0,-1
1954-02-17,25.86,0.0,1
1954-02-18,25.86,0.0,0
1954-02-19,25.92,0.0,1
1954-02-23,25.83,0.0,-1
1954-02-24,25.83,0.0,0
1954-02-25,25.91,0.0,1
1954-02-26,26.15,0.0,1
1954-03-01,26.25,0.0,1
1954-03-02,26.32,0.0,1
1954-03-03,26.32,0.0,0
1954-03-04,26.41,0.0,1
1954-03-05,26.52,0.0,1
1954-03-08,26.45,0.0,-1
1954-03-09,26.51,0.0,1
1954-03-10,26.57,0.0,1
1954-03-11,26.69,0.0,1
1954-03-12,26.69,0.0,0
1954-03-15,26.57,0.0,-1
1954-03-16,26.56,0.0,-1
1954-03-17,26.62,0.0,1
1954-03-18,26.73,0.0,1
1954-03-19,26.81,0.0,1
1954-03-22,26.79,0.0,-1
1954-03-23,26.6,0.0,-1
1954-03-24,26.47,0.0,-1
1954-03-25,26.42,0.0,-1
1954-03-26,26.56,0.0,1
1954-03-29,26.66,0.0,1
1954-03-30,26.69,0.0,1
1954-03-31,26.94,0.0,1
1954-04-01,27.17,0.0,1
1954-04-02,27.21,0.0,1
1954-04-05,27.26,0.0,1
1954-04-06,27.01,0.0,-1
1954-04-07,27.11,0.0,1
1954-04-08,27.38,0.0,1
1954-04-09,27.38,0.0,0
1954-04-12,27.57,0.0,1
1954-04-13,27.64,0.0,1
1954-04-14,27.85,0.0,1
1954-04-15,27.94,0.0,1
1954-04-19,27.76,0.0,-1
1954-04-20,27.75,0.0,-1
1954-04-21,27.64,0.0,-1
1954-04-22,27.68,0.0,1
1954-04-23,27.78,0.0,1
1954-04-26,27.88,0.0,1
1954-04-27,27.71,0.0,-1
1954-04-28,27.76,0.0,1
1954-04-29,28.18,0.0,1
1954-04-30,28.26,0.0,1
1954-05-03,28.21,0.0,-1
1954-05-04,28.28,0.0,1
1954-05-05,28.29,0.0,1
1954-05-06,28.51,0.0,1
1954-05-07,28.65,0.0,1
1954-05-10,28.62,0.0,-1
1954-05-11,28.49,0.0,-1
1954-05-12,28.72,0.0,1
1954-05-13,28.56,0.0,-1
1954-05-14,28.8,0.0,1
1954-05-17,28.84,0.0,1
1954-05-18,28.85,0.0,1
1954-05-19,28.72,0.0,-1
1954-05-20,28.82,0.0,1
1954-05-21,28.99,0.0,1
1954-05-24,29,0.0,1
1954-05-25,28.93,0.0,-1
1954-05-26,29.17,0.0,1
1954-05-27,29.05,0.0,-1
1954-05-28,29.19,0.0,1
1954-06-01,29.19,0.0,0
1954-06-02,29.16,0.0,-1
1954-06-03,29.15,0.0,-1
1954-06-04,29.1,0.0,-1
1954-06-07,28.99,0.0,-1
1954-06-08,28.34,0.0,-1
1954-06-09,28.15,0.0,-1
1954-06-10,28.34,0.0,1
1954-06-11,28.58,0.0,1
1954-06-14,28.62,0.0,1
1954-06-15,28.83,0.0,1
1954-06-16,29.04,0.0,1
1954-06-17,28.96,0.0,-1
1954-06-18,29.04,0.0,1
1954-06-21,29.06,0.0,1
1954-06-22,29.08,0.0,1
1954-06-23,29.13,0.0,1
1954-06-24,29.26,0.0,1
1954-06-25,29.2,0.0,-1
1954-06-28,29.28,0.0,1
1954-06-29,29.43,0.0,1
1954-06-30,29.21,0.0,-1
1954-07-01,29.21,0.0,0
1954-07-02,29.59,0.0,1
1954-07-06,29.92,0.0,1
1954-07-07,29.94,0.0,1
1954-07-08,29.94,0.0,0
1954-07-09,30.14,0.0,1
1954-07-12,30.12,0.0,-1
1954-07-13,30.02,0.0,-1
1954-07-14,30.09,0.0,1
1954-07-15,30.19,0.0,1
1954-07-16,30.06,0.0,-1
1954-07-19,29.98,0.0,-1
1954-07-20,29.84,0.0,-1
1954-07-21,30.03,0.0,1
1954-07-22,30.27,0.0,1
1954-07-23,30.31,0.0,1
1954-07-26,30.34,0.0,1
1954-07-27,30.52,0.0,1
1954-07-28,30.58,0.0,1
1954-07-29,30.69,0.0,1
1954-07-30,30.88,0.0,1
1954-08-02,30.99,0.0,1
1954-08-03,30.93,0.0,-1
1954-08-04,30.9,0.0,-1
1954-08-05,30.77,0.0,-1
1954-08-06,30.38,0.0,-1
1954-08-09,30.12,0.0,-1
1954-08-10,30.37,0.0,1
1954-08-11,30.72,0.0,1
1954-08-12,30.59,0.0,-1
1954-08-13,30.72,0.0,1
1954-08-16,31.05,0.0,1
1954-08-17,31.12,0.0,1
1954-08-18,31.09,0.0,-1
1954-08-19,31.16,0.0,1
1954-08-20,31.21,0.0,1
1954-08-23,31,0.0,-1
1954-08-24,30.87,0.0,-1
1954-08-25,30.65,0.0,-1
1954-08-26,30.57,0.0,-1
1954-08-27,30.66,0.0,1
1954-08-30,30.35,0.0,-1
1954-08-31,29.83,0.0,-1
1954-09-01,30.04,0.0,1
1954-09-02,30.27,0.0,1
1954-09-03,30.5,0.0,1
1954-09-07,30.66,0.0,1
1954-09-08,30.68,0.0,1
1954-09-09,30.73,0.0,1
1954-09-10,30.84,0.0,1
1954-09-13,31.12,0.0,1
1954-09-14,31.28,0.0,1
1954-09-15,31.29,0.0,1
1954-09-16,31.46,0.0,1
1954-09-17,31.71,0.0,1
1954-09-20,31.57,0.0,-1
1954-09-21,31.79,0.0,1
1954-09-22,32,0.0,1
1954-09-23,32.18,0.0,1
1954-09-24,32.4,0.0,1
1954-09-27,32.53,0.0,1
1954-09-28,32.69,0.0,1
1954-09-29,32.5,0.0,-1
1954-09-30,32.31,0.0,-1
1954-10-01,32.29,0.0,-1
1954-10-04,32.47,0.0,1
1954-10-05,32.63,0.0,1
1954-10-06,32.76,0.0,1
1954-10-07,32.69,0.0,-1
1954-10-08,32.67,0.0,-1
1954-10-11,32.41,0.0,-1
1954-10-12,32.28,0.0,-1
1954-10-13,32.27,0.0,-1
1954-10-14,31.88,0.0,-1
1954-10-15,31.71,0.0,-1
1954-10-18,31.83,0.0,1
1954-10-19,31.91,0.0,1
1954-10-20,32.17,0.0,1
1954-10-21,32.13,0.0,-1
1954-10-22,32.13,0.0,0
1954-10-25,31.96,0.0,-1
1954-10-26,31.94,0.0,-1
1954-10-27,32.02,0.0,1
1954-10-28,31.88,0.0,-1
1954-10-29,31.68,0.0,-1
1954-11-01,31.79,0.0,1
1954-11-03,32.44,0.0,1
1954-11-04,32.82,0.0,1
1954-11-05,32.71,0.0,-1
1954-11-08,33.02,0.0,1
1954-11-09,33.15,0.0,1
1954-11-10,33.18,0.0,1
1954-11-11,33.47,0.0,1
1954-11-12,33.54,0.0,1
1954-11-15,33.47,0.0,-1
1954-11-16,33.57,0.0,1
1954-11-17,33.63,0.0,1
1954-11-18,33.44,0.0,-1
1954-11-19,33.45,0.0,1
1954-11-22,33.58,0.0,1
1954-11-23,34.03,0.0,1
1954-11-24,34.22,0.0,1
1954-11-26,34.55,0.0,1
1954-11-29,34.54,0.0,-1
1954-11-30,34.24,0.0,-1
1954-12-01,33.99,0.0,-1
1954-12-02,34.18,0.0,1
1954-12-03,34.49,0.0,1
1954-12-06,34.76,0.0,1
1954-12-07,34.92,0.0,1
1954-12-08,34.86,0.0,-1
1954-12-09,34.69,0.0,-1
1954-12-10,34.56,0.0,-1
1954-12-13,34.59,0.0,1
1954-12-14,34.35,0.0,-1
1954-12-15,34.56,0.0,1
1954-12-16,34.93,0.0,1
1954-12-17,35.92,0.0,1
1954-12-20,35.33,0.0,-1
1954-12-21,35.38,0.0,1
1954-12-22,35.34,0.0,-1
1954-12-23,35.37,0.0,1
1954-12-27,35.07,0.0,-1
1954-12-28,35.43,0.0,1
1954-12-29,35.74,0.0,1
1954-12-30,35.74,0.0,0
1954-12-31,35.98,0.0,1
1955-01-03,36.75,0.0,1
1955-01-04,36.42,0.0,-1
1955-01-05,35.52,0.0,-1
1955-01-06,35.04,0.0,-1
1955-01-07,35.33,0.0,1
1955-01-10,35.79,0.0,1
1955-01-11,35.68,0.0,-1
1955-01-12,35.58,0.0,-1
1955-01-13,35.43,0.0,-1
1955-01-14,35.28,0.0,-1
1955-01-17,34.58,0.0,-1
1955-01-18,34.8,0.0,1
1955-01-19,34.96,0.0,1
1955-01-20,35.13,0.0,1
1955-01-21,35.44,0.0,1
1955-01-24,35.52,0.0,1
1955-01-25,35.51,0.0,-1
1955-01-26,35.95,0.0,1
1955-01-27,35.99,0.0,1
1955-01-28,36.19,0.0,1
1955-01-31,36.63,0.0,1
1955-02-01,36.72,0.0,1
1955-02-02,36.61,0.0,-1
1955-02-03,36.44,0.0,-1
1955-02-04,36.96,0.0,1
1955-02-07,36.96,0.0,0
1955-02-08,36.46,0.0,-1
1955-02-09,36.75,0.0,1
1955-02-10,37.08,0.0,1
1955-02-11,37.15,0.0,1
1955-02-14,36.89,0.0,-1
1955-02-15,36.89,0.0,0
1955-02-16,36.77,0.0,-1
1955-02-17,36.84,0.0,1
1955-02-18,36.89,0.0,1
1955-02-21,36.85,0.0,-1
1955-02-23,36.82,0.0,-1
1955-02-24,36.62,0.0,-1
1955-02-25,36.57,0.0,-1
1955-02-28,36.76,0.0,1
1955-03-01,36.83,0.0,1
1955-03-02,37.15,0.0,1
1955-03-03,37.29,0.0,1
1955-03-04,37.52,0.0,1
1955-03-07,37.28,0.0,-1
1955-03-08,36.58,0.0,-1
1955-03-09,36.22,0.0,-1
1955-03-10,36.45,0.0,1
1955-03-11,35.82,0.0,-1
1955-03-14,34.96,0.0,-1
1955-03-15,35.71,0.0,1
1955-03-16,35.98,0.0,1
1955-03-17,36.12,0.0,1
1955-03-18,36.18,0.0,1
1955-03-21,35.95,0.0,-1
1955-03-22,36.17,0.0,1
1955-03-23,36.64,0.0,1
1955-03-24,36.93,0.0,1
1955-03-25,36.96,0.0,1
1955-03-28,36.83,0.0,-1
1955-03-29,36.85,0.0,1
1955-03-30,36.52,0.0,-1
1955-03-31,36.58,0.0,1
1955-04-01,36.95,0.0,1
1955-04-04,36.83,0.0,-1
1955-04-05,36.98,0.0,1
1955-04-06,37.17,0.0,1
1955-04-07,37.34,0.0,1
1955-04-11,37.44,0.0,1
1955-04-12,37.66,0.0,1
1955-04-13,37.71,0.0,1
1955-04-14,37.79,0.0,1
1955-04-15,37.96,0.0,1
1955-04-18,38.27,0.0,1
1955-04-19,38.22,0.0,-1
1955-04-20,38.28,0.0,1
1955-04-21,38.32,0.0,1
1955-04-22,38.01,0.0,-1
1955-04-25,38.11,0.0,1
1955-04-26,38.31,0.0,1
1955-04-27,38.11,0.0,-1
1955-04-28,37.68,0.0,-1
1955-04-29,37.96,0.0,1
1955-05-02,38.04,0.0,1
1955-05-03,37.7,0.0,-1
1955-05-04,37.64,0.0,-1
1955-05-05,37.82,0.0,1
1955-05-06,37.89,0.0,1
1955-05-09,37.93,0.0,1
1955-05-10,37.85,0.0,-1
1955-05-11,37.42,0.0,-1
1955-05-12,37.2,0.0,-1
1955-05-13,37.44,0.0,1
1955-05-16,37.02,0.0,-1
1955-05-17,36.97,0.0,-1
1955-05-18,37.28,0.0,1
1955-05-19,37.49,0.0,1
1955-05-20,37.74,0.0,1
1955-05-23,37.48,0.0,-1
1955-05-24,37.46,0.0,-1
1955-05-25,37.6,0.0,1
1955-05-26,37.85,0.0,1
1955-05-27,37.93,0.0,1
1955-05-31,37.91,0.0,-1
1955-06-01,37.96,0.0,1
1955-06-02,38.01,0.0,1
1955-06-03,38.37,0.0,1
1955-06-06,39.69,0.0,1
1955-06-07,39.96,0.0,1
1955-06-08,39.22,0.0,-1
1955-06-09,39.01,0.0,-1
1955-06-10,39.25,0.0,1
1955-06-13,39.62,0.0,1
1955-06-14,39.67,0.0,1
1955-06-15,39.89,0.0,1
1955-06-16,39.96,0.0,1
1955-06-17,40.1,0.0,1
1955-06-20,40.14,0.0,1
1955-06-21,40.51,0.0,1
1955-06-22,40.6,0.0,1
1955-06-23,40.75,0.0,1
1955-06-24,40.96,0.0,1
1955-06-27,40.99,0.0,1
1955-06-28,40.77,0.0,-1
1955-06-29,40.79,0.0,1
1955-06-30,41.03,0.0,1
1955-07-01,41.19,0.0,1
1955-07-05,41.69,0.0,1
1955-07-06,43.18,0.0,1
1955-07-07,42.58,0.0,-1
1955-07-08,42.64,0.0,1
1955-07-11,42.75,0.0,1
1955-07-12,42.75,0.0,0
1955-07-13,42.24,0.0,-1
1955-07-14,42.25,0.0,1
1955-07-15,42.4,0.0,1
1955-07-18,42.36,0.0,-1
1955-07-19,42.1,0.0,-1
1955-07-20,42.23,0.0,1
1955-07-21,42.64,0.0,1
1955-07-22,43,0.0,1
1955-07-25,43.48,0.0,1
1955-07-26,43.58,0.0,1
1955-07-27,43.76,0.0,1
1955-07-28,43.5,0.0,-1
1955-07-29,43.52,0.0,1
1955-08-01,42.93,0.0,-1
1955-08-02,43.03,0.0,1
1955-08-03,43.09,0.0,1
1955-08-04,42.36,3.25,-1
1955-08-05,42.56,3.25,1
1955-08-08,42.31,3.25,-1
1955-08-09,41.75,3.25,-1
1955-08-10,41.74,3.25,-1
1955-08-11,42.13,3.25,1
1955-08-12,42.21,3.25,1
1955-08-15,42.17,3.25,-1
1955-08-16,41.86,3.25,-1
1955-08-17,41.9,3.25,1
1955-08-18,41.84,3.25,-1
1955-08-19,42.02,3.25,1
1955-08-22,41.98,3.25,-1
1955-08-23,42.55,3.25,1
1955-08-24,42.61,3.25,1
1955-08-25,42.8,3.25,1
1955-08-26,42.99,3.25,1
1955-08-29,42.96,3.25,-1
1955-08-30,42.92,3.25,-1
1955-08-31,43.18,3.25,1
1955-09-01,43.37,3.25,1
1955-09-02,43.6,3.25,1
1955-09-06,43.86,3.25,1
1955-09-07,43.85,3.25,-1
1955-09-08,43.88,3.25,1
1955-09-09,43.89,3.25,1
1955-09-12,44.19,3.25,1
1955-09-13,44.8,3.25,1
1955-09-14,44.99,3.25,1
1955-09-15,44.75,3.25,-1
1955-09-16,45.09,3.25,1
1955-09-19,45.16,3.25,1
1955-09-20,45.13,3.25,-1
1955-09-21,45.39,3.25,1
1955-09-22,45.39,3.25,0
1955-09-23,45.63,3.25,1
1955-09-26,42.61,3.25,-1
1955-09-27,43.58,3.25,1
1955-09-28,44.31,3.25,1
1955-09-29,44.03,3.25,-1
1955-09-30,43.67,3.25,-1
1955-10-03,42.49,3.25,-1
1955-10-04,42.82,3.25,1
1955-10-05,42.99,3.25,1
1955-10-06,42.7,3.25,-1
1955-10-07,42.38,3.25,-1
1955-10-10,41.15,3.25,-1
1955-10-11,40.8,3.25,-1
1955-10-12,41.52,3.25,1
1955-10-13,41.39,3.25,-1
1955-10-14,41.22,3.5,-1
1955-10-17,41.35,3.5,1
1955-10-18,41.65,3.5,1
1955-10-19,42.07,3.5,1
1955-10-20,42.59,3.5,1
1955-10-21,42.59,3.5,0
1955-10-24,42.91,3.5,1
1955-10-25,42.63,3.5,-1
1955-10-26,42.29,3.5,-1
1955-10-27,42.34,3.5,1
1955-10-28,42.37,3.5,1
1955-10-31,42.34,3.5,-1
1955-11-01,42.28,3.5,-1
1955-11-02,42.35,3.5,1
1955-11-03,43.24,3.5,1
1955-11-04,43.96,3.5,1
1955-11-07,44.15,3.5,1
1955-11-09,44.61,3.5,1
1955-11-10,44.72,3.5,1
1955-11-11,45.24,3.5,1
1955-11-14,46.41,3.5,1
1955-11-15,46.21,3.5,-1
1955-11-16,45.91,3.5,-1
1955-11-17,45.59,3.5,-1
1955-11-18,45.54,3.5,-1
1955-11-21,45.22,3.5,-1
1955-11-22,45.66,3.5,1
1955-11-23,45.72,3.5,1
1955-11-25,45.68,3.5,-1
1955-11-28,45.38,3.5,-1
1955-11-29,45.56,3.5,1
1955-11-30,45.51,3.5,-1
1955-12-01,45.35,3.5,-1
1955-12-02,45.44,3.5,1
1955-12-05,45.7,3.5,1
1955-12-06,45.7,3.5,0
1955-12-07,45.55,3.5,-1
1955-12-08,45.82,3.5,1
1955-12-09,45.89,3.5,1
1955-12-12,45.42,3.5,-1
1955-12-13,45.45,3.5,1
1955-12-14,45.07,3.5,-1
1955-12-15,45.06,3.5,-1
1955-12-16,45.13,3.5,1
1955-12-19,45.02,3.5,-1
1955-12-20,44.95,3.5,-1
1955-12-21,45.84,3.5,1
1955-12-22,45.41,3.5,-1
1955-12-23,45.5,3.5,1
1955-12-27,45.22,3.5,-1
1955-12-28,45.05,3.5,-1
1955-12-29,45.15,3.5,1
1955-12-30,45.48,3.5,1
1956-01-03,45.16,3.5,-1
1956-01-04,45,3.5,-1
1956-01-05,44.95,3.5,-1
1956-01-06,45.14,3.5,1
1956-01-09,44.51,3.5,-1
1956-01-10,44.16,3.5,-1
1956-01-11,44.38,3.5,1
1956-01-12,44.75,3.5,1
1956-01-13,44.67,3.5,-1
1956-01-16,44.14,3.5,-1
1956-01-17,44.47,3.5,1
1956-01-18,44.17,3.5,-1
1956-01-19,43.72,3.5,-1
1956-01-20,43.22,3.5,-1
1956-01-23,43.11,3.5,-1
1956-01-24,43.65,3.5,1
1956-01-25,43.72,3.5,1
1956-01-26,43.46,3.5,-1
1956-01-27,43.35,3.5,-1
1956-01-30,43.5,3.5,1
1956-01-31,43.82,3.5,1
1956-02-01,44.03,3.5,1
1956-02-02,44.22,3.5,1
1956-02-03,44.78,3.5,1
1956-02-06,44.81,3.5,1
1956-02-07,44.6,3.5,-1
1956-02-08,44.16,3.5,-1
1956-02-09,43.66,3.5,-1
1956-02-10,43.64,3.5,-1
1956-02-13,43.58,3.5,-1
1956-02-14,43.42,3.5,-1
1956-02-15,44.04,3.5,1
1956-02-16,43.82,3.5,-1
1956-02-17,44.52,3.5,1
1956-02-20,44.45,3.5,-1
1956-02-21,44.56,3.5,1
1956-02-23,44.95,3.5,1
1956-02-24,45.32,3.5,1
1956-02-27,45.27,3.5,-1
1956-02-28,45.43,3.5,1
1956-02-29,45.34,3.5,-1
1956-03-01,45.54,3.5,1
1956-03-02,45.81,3.5,1
1956-03-05,46.06,3.5,1
1956-03-06,46.04,3.5,-1
1956-03-07,46.01,3.5,-1
1956-03-08,46.12,3.5,1
1956-03-09,46.7,3.5,1
1956-03-12,47.13,3.5,1
1956-03-13,47.06,3.5,-1
1956-03-14,47.53,3.5,1
1956-03-15,47.99,3.5,1
1956-03-16,48.14,3.5,1
1956-03-19,48.59,3.5,1
1956-03-20,48.87,3.5,1
1956-03-21,48.23,3.5,-1
1956-03-22,48.72,3.5,1
1956-03-23,48.83,3.5,1
1956-03-26,48.62,3.5,-1
1956-03-27,48.25,3.5,-1
1956-03-28,48.51,3.5,1
1956-03-29,48.48,3.5,-1
1956-04-02,48.7,3.5,1
1956-04-03,48.53,3.5,-1
1956-04-04,48.8,3.5,1
1956-04-05,48.57,3.5,-1
1956-04-06,48.85,3.5,1
1956-04-09,48.61,3.5,-1
1956-04-10,47.93,3.5,-1
1956-04-11,48.31,3.5,1
1956-04-12,48.02,3.5,-1
1956-04-13,47.95,3.75,-1
1956-04-16,47.96,3.75,1
1956-04-17,47.93,3.75,-1
1956-04-18,47.74,3.75,-1
1956-04-19,47.57,3.75,-1
1956-04-20,47.76,3.75,1
1956-04-23,47.65,3.75,-1
1956-04-24,47.26,3.75,-1
1956-04-25,47.09,3.75,-1
1956-04-26,47.49,3.75,1
1956-04-27,47.99,3.75,1
1956-04-30,48.38,3.75,1
1956-05-01,48.16,3.75,-1
1956-05-02,48.17,3.75,1
1956-05-03,48.34,3.75,1
1956-05-04,48.51,3.75,1
1956-05-07,48.22,3.75,-1
1956-05-08,48.02,3.75,-1
1956-05-09,47.94,3.75,-1
1956-05-10,47.16,3.75,-1
1956-05-11,47.12,3.75,-1
1956-05-14,46.86,3.75,-1
1956-05-15,46.37,3.75,-1
1956-05-16,46.05,3.75,-1
1956-05-17,46.61,3.75,1
1956-05-18,46.39,3.75,-1
1956-05-21,45.99,3.75,-1
1956-05-22,45.26,3.75,-1
1956-05-23,45.02,3.75,-1
1956-05-24,44.6,3.75,-1
1956-05-25,44.62,3.75,1
1956-05-28,44.1,3.75,-1
